customer_tweet_id,customer_text,reply_text,created_at
1466051,how do I connect my Fire TV stick to Echo Plus?,Kindly reach out to us via: https://t.co/tc3VJIYzxn and select the option of devices. Our team will assist you. ^NR,Thu Nov 02 19:18:11 +0000 2017
199660,Je ne peux pas. Aujourd'hui j'ai reussi a commander aux Lockers! Il y a ancore certains livres que sont pas livrables aux lockers.,Je suis vraiment navrée pour cela .^BR,Wed Oct 04 20:15:31 +0000 2017
848127,LOCKED FROM AMAZON ACCOUNT! FRAUD IS SERIOUS - BUT NOT TO AMAZON! BEWARE FOLKS/BEEN ALMOST A BUSINESS WEEK SINCE SOMEONE,"I'm sorry that you're unable to access your account! Have you reached out to us? If so, what information were you given? ^CN",Fri Oct 20 14:57:45 +0000 2017
91303,"An item was missing from a multi-order box. The gift receipt is there, but the item isn't. Can you point me to a link where I can resolve this?",I do apologize about the missing item! You can definitely reach out to us for further assistance here: https://t.co/hApLpMlfHN ^GP,Thu Nov 30 15:10:29 +0000 2017
1565869,is it usual practice to cut off calls to customers as u av failed twice in a week to deliver prime? Very rude!!!!!,"I'm very sorry for the poor experience! Without including any account details, can you tell us more about what's happened? ^ZW",Sat Nov 04 15:43:29 +0000 2017
539760,"Wie sieht es aus, ist die Funktion inzwischen wieder (dauerhaft!) vorhanden oder wird es Zeit das PRIME-Abo abzubestellen? Nur für ein paar Bestellungen im Jahr und um ein paar alte Schinken am PC nebenher zu schauen lohnt sich das ganze überhaupt nicht.","Hast du den Fire TV Stick 2. Generation (TANK)? Wenn ja, geh bitte zu den ""Einstellungen"" im Menü und öffne ""Töne und Bildschirm"". Unter ""Bildschirm"" &gt; ""Bildschirm kalibrieren"" bzw. ""Bildschirm""/""Bild"" kannst du unter den Optionen ""Zoom"", ""Overscan"", etc. wählen. ^LN",Wed Nov 22 15:58:00 +0000 2017
1602578,The difference amount.. on which it was available at different market place and on which it's available now.. difference is 215 ruppes.. https://t.co/HbYyR9gFRG,share your details from the link here: https://t.co/beaaDm0muc to assist you accordingly. (2/2)^HR,Sun Nov 05 10:51:00 +0000 2017
99940,Yes I did. And no you weren’t. The telephone service was appealing. The first agent hung up and the second wasn’t able to give me any date at all. Really not good.,"Has your item been dispatched? If so, are there any tracking details listed here: https://t.co/aaDyEz1VgE? Does this link provide you with an updated delivery date? ^RA",Thu Nov 30 17:14:04 +0000 2017
130747,1/ Are you guys leaking email ids of user who applied for Amazon BTS offer?My bro got this spam email: http://t.co/6YtfYm0aLN,Our customers' security is our utmost important concern &amp; we take all necessary steps to safe guard their info. I assure you. ^AN,Fri Jul 17 14:36:17 +0000 2015
1116202,why do you pack like this? Can't believe you don't have a smaller box. #waste https://t.co/BizSM1XL3a,"Oh, I'm sorry Alice! Please leave feedback here to help us improve: https://t.co/fxgZ6hTrFA ^AT",Sun Oct 15 12:02:30 +0000 2017
1556276,Wtf Hey no one attempt any delivery for my product... But your app shows it.. I m prime member but still 4 days 2 deliver prodct https://t.co/dRRzLLqaci,I'm sorry for the delivery delay. Please get in touch with us via https://t.co/TxK11znixD and we'll look into this for you. ^AM,Sat Nov 04 12:24:33 +0000 2017
2288170,Can you please help me get the contact of the person who attempted a delivery of my order? Would appreciate highly if I get it asap #Amazon,We'll not be able to check your information here. Please reach our support team through the link here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SC,Sun Nov 12 03:40:51 +0000 2017
231777,https://t.co/LI2WoXC5Ju,I'm sorry for the unpleasant experience. Please provide your details here: https://t.co/GIJyeYqKE0 and we'll look into it. ^SB,Thu Oct 05 11:24:54 +0000 2017
2310965,delivery service needs to learn the difference between Sacramento and West Sacramento.,I'm sorry for any inconvenience! Have we missed the delivery date stated in your confirmation e-mail: https://t.co/L9Xapf1v25? ^GM,Mon Nov 13 05:11:53 +0000 2017
2061334,Lost in the mail my ass. Where’s my ed hardy shirt at ????,I'm sorry if your order has been lost. Get in touch with us here to look into available options: https://t.co/DUWLVFJ085 ^CL,Thu Oct 19 00:49:29 +0000 2017
2374505,"Order damaged in transit and I already spent 45 minutes on the phone today to try and have everything reordered properly and expedited as it should have all already arrived. Very frustrated, still not done.","I'm so sorry for the poor experience you've recently had with us. We'd love to help! For further clarification, what options were provided when you previously spoke with us? ^VB",Tue Nov 14 02:01:29 +0000 2017
1602344,Fate/Zeroが見たくてAmazonプライムに登録した 画質はそこそこ良いね〜,プライムのご登録、ありがとうございますm(*-ω-)m これからもお客様にお喜びいただけるようなコンテンツをたくさん提供できるようがんばります！どうぞお楽しみください～♪ RI,Sun Nov 05 06:40:00 +0000 2017
583548,"Warum haben eigentlich so viele Filme bei keine Untertitel zur Auswahl? Anime-Filme mit japanischer Synchro aber ohne Untertitel anzubieten, ist schlichtweg sinnlos....nur so als Beispiel.😔","Hi, danke für dein Feedback, gerne gebe ich deinen Wunsch weiter. Um welche Filme handelt es sich denn genau? Liebe Grüße ^AK",Sun Dec 03 13:49:00 +0000 2017
2008289,I have and was told somebody would be in touch with me...in several days.,We'd like another chance to look into this with you! Please reach out to us using the link provided by ^WJ! ^ME,Wed Oct 18 20:37:44 +0000 2017
2290297,"I wanted to buy those products, but now I m scared to do online transection, can you please suggest some other ways to buy those products.","If your pin code is eligible for cash on delivery, you may choose cash on delivery and pay when the product is delivered to you. ^VH",Sun Nov 12 07:28:56 +0000 2017
1513382,"Wofür bezahle ich eigentlich Amazon Prime, wenn meine Bestellung doch nicht pünktlich ankommt? https://t.co/rO098Z3XWk","Wenn sich eine Lieferung verzögert, melde die Bestellung bitte direkt über folgenden Link: https://t.co/ohyvGrpvrY ^SI",Fri Nov 03 18:04:37 +0000 2017
109968,"From I could barely understand they *might* send a replacement but I need to pay postage then claim it back - really? How that is helping me I don’t know. I’m really done filling in forms, phoning and your awful deliveries - stop throwing over the fence!","I'm sorry for the frustration! To clarify, was your product fulfilled by a third-party seller or us? ^AR",Thu Nov 23 21:03:00 +0000 2017
2760272,Amazonプライムに登録してこよ,Amazonプライムへのご登録ありがとうございます！特典を記載させていただきますので、是非、色々ご利用くださいませ。ご不明な点がありましたら、ご遠慮なくお知らせください。https://t.co/lFjGMcLqF8 ET https://t.co/HubU7g5ymw,Tue Nov 21 05:26:01 +0000 2017
222868,But didn't get the mobile https://t.co/WFYp4vokC6,This offer is inaccurate. Please refer to genuine offers only on Amazon.in. ^SP,Thu Oct 05 03:36:45 +0000 2017
2529964,Depost ist als Transportdienst angegeben nur um wie viel Uhr würde es kommen,Die Sendung sollte dir über deine normale Briefpost zugestellt werden. Kommt jetzt auf deinen Postboten an 😉 ^TR,Mon Oct 30 10:07:48 +0000 2017
74564,Llevo desde el lunes esperando un pedido Premium de y por vuestra incompetencia hoy Jueves aun no lo tengo. Soy de Elche y no me cogen el telefono,"Hola Miguel, sentimos las molestias. El producto, ¿fue vendido y gestionado por Amazon o fue vendido por un vendedor externo? ^DA",Thu Nov 30 11:26:30 +0000 2017
253972,"But in #LG webite, the #MRP is ₹49990, but you're having high #MRP 🤔🤔 #AmazonGreatIndianFestival #Amazon #Flipkart https://t.co/DhStOwc3xn",price they feel is fair. The prices may between sellers. More details on pricing here: https://t.co/fQqgXYsH4K. 2/2 ^KS,Thu Oct 05 18:54:00 +0000 2017
2144415,Topgearのほとんどが見れるだけで、Amazonプライム会員になる価値はあるな。,"いつもAmazonをご利用いただきありがとうございます。 お楽しみいただけて嬉しいです(*'ω'*) プライム会員特典 :""トップ ギア"" ＞https://t.co/MMHqiPl1S4 MH",Thu Nov 09 00:03:56 +0000 2017
2853780,I am a Prime member yet this is the kind of service I get. I was supposed to get the cashback by 28th Sep 2017 and today is 28th Nov 2017 still no good.,"I'm sorry about the discrepancy with the cash back, write to us using the link shared above &amp; we'll make things right. ^MJ",Mon Nov 27 20:51:27 +0000 2017
2154110,Can you respond to sort this. I've sent a dm but am getting very annoyed about now wast9ng all afternoon on this saga caused by Amazon and it's representatives. Its a simple solution but seems impossible to be sorted by Amazon!!,"We don't have access to your account on Twitter. For immediate assistance, use the phone or chat feature by clicking on this link: https://t.co/qy3J24VGxb ^AF",Mon Nov 20 16:14:57 +0000 2017
1260181,I shared all details in this link plz help,"We've not received your details yet. Kindly share them through the secure link again, we'll get back to you. ^AP",Thu Oct 26 10:20:00 +0000 2017
537561,24-48 hours more to wait. Already 72 hours had been escalated. I'll wait a day more before taking any legal action against you. https://t.co/qmiuUZAV1b,"I would request you to write back to the correspondence e-mail, if you have any queries as this issue is being looked into. You would be updated as soon as we have any updates. ^KK",Sun Dec 03 11:13:00 +0000 2017
152006,always enjoyed your service. But this time it’s been terrible waiting for a month and still expecting the order !!! #AmazonGiveaway #Amazon https://t.co/7JUdnITnli,"All the orders are shipped and mapped for the delivery based on the estimates provided during checkout. This also differs on various factors like your shipping address, &amp; the Fulfillment Centre its shipped from. Your order should be delivered as per the estimates. ^GD",Fri Nov 24 15:55:00 +0000 2017
1268958,any response? https://t.co/un6jTndC03,Hi Laura- Were you able to get in touch via the link we provided? ^NV,Thu Oct 26 13:58:31 +0000 2017
394547,I hate it when customer representatives don't read what I write to them.,So sorry for this! We'd love to help. Who's the carrier listed for this package? Let us know! ^VB,Mon Oct 09 17:44:34 +0000 2017
573952,"Let's say I want to add a new address which is saved in some other app. I go to the add address page and fill some data. I switch to the other app and copy some content and when I try to paste it to Amazon address form, the data filled previously gets reset.",I've checked and seen the app is working fine in adding the address and the data doesn't reset. Please try using the app after uninstalling and reinstalling the app. ^AP,Sun Dec 03 06:58:00 +0000 2017
2603127,"Oui mais à part la même réponse que j’ai reçu dans le mail ce matin, pas d’avancer.",Je vous invite à patienter. Vous recevrez un e-mail lorsque nous aurons une date estimée.,Fri Nov 17 08:55:00 +0000 2017
1912754,thank you for super fast much even faster and sooner than expected in tact awesome delivery!!,We appreciate your kind words. Thanks for keeping us posted. ^CB,Wed Oct 18 14:15:06 +0000 2017
2927686,Hi everyone .. save you hardearned money from and,That's quite a remark. I would like to help! May I know what went wrong? ^HR,Wed Nov 29 05:06:00 +0000 2017
2383338,アマゾンプライムで映画けいおんとたまこラブストーリー見れるのいい,お喜びいただけて、何よりです(*^o^*) 色々なコンテンツをご準備しておりますので、是非存分にお楽しみください♪TY,Tue Nov 14 06:49:05 +0000 2017
352894,"Hello there. Mr. Robot 🤖, stage 3, execution date? P. S. init 1",We don't have any announcement yet. We’re constantly adding new content to our library. We will let you know when these episodes are available. Stay tuned to our website. ^JS,Sat Nov 25 04:43:08 +0000 2017
